Order_ID,Order_Date,Product_ID,Model_Name,Unit_Price,Cost_Price,Quantity_Sold,Total_Sales,Total_Cost,Profit,Customer_ID,Customer_Age_Group,Customer_Gender,State,City,Customer_Rating,Return_Status,Return_Reason,Sales_Channel
ORD307379,2024-07-02,P003,Greenwich,2000,1200,1,2000,1200,800,CUST40207,26-35,Male,Telangana,Karimnagar,4,Not Returned,,Own Website
ORD307380,2024-07-02,P006,Zenith,5000,3000,1,5000,3000,2000,CUST80822,26-35,Female,Maharashtra,Nagpur,5,Not Returned,,Amazon
ORD307381,2024-07-02,P001,vector,1000,600,1,1000,600,400,CUST76828,18-25,Female,Andhra Pradesh,Guntur,4,Not Returned,,Amazon
ORD307382,2024-07-02,P003,Greenwich,2000,1200,1,2000,1200,800,CUST45444,26-35,Female,Rajasthan,Kota,4,Not Returned,,Amazon
ORD307383,2024-07-02,P005,Elegance,4000,2400,2,8000,4800,3200,CUST15121,26-35,Male,Delhi,Delhi,2,Not Returned,,Flipkart
ORD307384,2024-07-02,P003,Greenwich,2000,1200,1,2000,1200,800,CUST30672,36-50,Female,Tamil Nadu,Salem,5,Not Returned,,Amazon
ORD307385,2024-07-02,P005,Elegance,4000,2400,1,4000,2400,1600,CUST39360,36-50,Female,Tamil Nadu,Chennai,5,Not Returned,,Amazon
ORD307386,2024-07-03,P006,Zenith,5000,3000,2,10000,6000,4000,CUST51754,36-50,Female,Madhya Pradesh,Jabalpur,5,Not Returned,,Own Website
ORD307387,2024-07-03,P008,Tribute,7000,4200,1,7000,4200,2800,CUST34574,36-50,Male,Maharashtra,Nashik,4,Returned,Item Doesn't Fit,Myntra
ORD307388,2024-07-03,P010,The Icon,12000,7200,1,12000,7200,4800,CUST11275,26-35,Male,Maharashtra,Pune,3,Not Returned,,Myntra
ORD307389,2024-07-03,P003,Greenwich,2000,1200,1,2000,1200,800,CUST18640,26-35,Male,Telangana,Warangal,4,Not Returned,,Myntra
ORD307390,2024-07-03,P010,The Icon,12000,7200,1,12000,7200,4800,CUST36122,26-35,Male,Rajasthan,Jodhpur,5,Not Returned,,Amazon
ORD307391,2024-07-03,P009,Imperial,9000,5400,1,9000,5400,3600,CUST99957,26-35,Female,Tamil Nadu,Tiruchirappalli,5,Not Returned,,Flipkart
ORD307392,2024-07-03,P002,Kinetic,1500,900,2,3000,1800,1200,CUST11906,36-50,Female,Delhi,New Delhi,4,Not Returned,,Myntra
ORD307393,2024-07-03,P009,Imperial,9000,5400,2,18000,10800,7200,CUST10195,50+,Male,Rajasthan,Udaipur,4,Returned,Damaged in Transit,Flipkart
ORD307394,2024-07-03,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST38548,18-25,Female,Delhi,New Delhi,5,Not Returned,,Amazon
ORD307395,2024-07-03,P010,The Icon,12000,7200,1,12000,7200,4800,CUST17990,26-35,Male,West Bengal,Kolkata,4,Not Returned,,Flipkart
ORD307396,2024-07-03,P010,The Icon,12000,7200,2,24000,14400,9600,CUST12382,36-50,Male,Rajasthan,Jaipur,4,Not Returned,,Flipkart
ORD307397,2024-07-03,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST42593,36-50,Male,Bihar,Muzaffarpur,4,Not Returned,,Myntra
ORD307398,2024-07-03,P003,Greenwich,2000,1200,1,2000,1200,800,CUST62862,26-35,Male,Haryana,Panipat,4,Not Returned,,Amazon
ORD307399,2024-07-03,P010,The Icon,12000,7200,1,12000,7200,4800,CUST41361,36-50,Female,Uttar Pradesh,Varanasi,5,Not Returned,,Amazon
ORD307400,2024-07-03,P001,vector,1000,600,2,2000,1200,800,CUST24579,26-35,Male,Telangana,Khammam,4,Not Returned,,Flipkart
ORD307401,2024-07-03,P002,Kinetic,1500,900,1,1500,900,600,CUST10440,50+,Male,Madhya Pradesh,Bhopal,4,Not Returned,,Amazon
ORD307402,2024-07-04,P003,Greenwich,2000,1200,1,2000,1200,800,CUST78300,18-25,Male,Assam,Dibrugarh,5,Not Returned,,Flipkart
ORD307403,2024-07-04,P005,Elegance,4000,2400,1,4000,2400,1600,CUST84465,26-35,Male,Jharkhand,Dhanbad,2,Not Returned,,Amazon
ORD307404,2024-07-04,P001,vector,1000,600,1,1000,600,400,CUST25901,36-50,Male,Delhi,New Delhi,4,Not Returned,,Flipkart
ORD307405,2024-07-04,P007,Eclipse,6000,3600,3,18000,10800,7200,CUST25612,50+,Female,Andhra Pradesh,Guntur,5,Not Returned,,Amazon
ORD307406,2024-07-04,P005,Elegance,4000,2400,1,4000,2400,1600,CUST10347,26-35,Male,Tamil Nadu,Tiruchirappalli,4,Not Returned,,Amazon
ORD307407,2024-07-04,P008,Tribute,7000,4200,1,7000,4200,2800,CUST85975,26-35,Male,Gujarat,Ahmedabad,4,Not Returned,,Flipkart
ORD307408,2024-07-04,P010,The Icon,12000,7200,2,24000,14400,9600,CUST60394,36-50,Male,Uttar Pradesh,Lucknow,4,Not Returned,,Own Website
ORD307409,2024-07-04,P003,Greenwich,2000,1200,1,2000,1200,800,CUST92283,26-35,Female,West Bengal,Asansol,4,Not Returned,,Flipkart
ORD307410,2024-07-04,P003,Greenwich,2000,1200,1,2000,1200,800,CUST28201,26-35,Female,Rajasthan,Jodhpur,5,Returned,Poor Quality,Flipkart
ORD307411,2024-07-04,P001,vector,1000,600,3,3000,1800,1200,CUST36416,50+,Male,Karnataka,Hubli,3,Not Returned,,Flipkart
ORD307412,2024-07-04,P005,Elegance,4000,2400,1,4000,2400,1600,CUST86280,26-35,Female,Gujarat,Rajkot,4,Not Returned,,Amazon
ORD307413,2024-07-04,P006,Zenith,5000,3000,2,10000,6000,4000,CUST15862,36-50,Female,Tamil Nadu,Salem,3,Returned,Other,Myntra
ORD307414,2024-07-04,P004,clarity,3000,1800,3,9000,5400,3600,CUST11167,26-35,Male,Karnataka,Hubli,4,Not Returned,,Amazon
ORD307415,2024-07-04,P001,vector,1000,600,1,1000,600,400,CUST54150,26-35,Female,Maharashtra,Thane,3,Not Returned,,Amazon
ORD307416,2024-07-04,P001,vector,1000,600,1,1000,600,400,CUST81214,36-50,Male,Karnataka,Mangalore,5,Not Returned,,Flipkart
ORD307417,2024-07-04,P001,vector,1000,600,1,1000,600,400,CUST81776,26-35,Male,Kerala,Kochi,4,Not Returned,,Amazon
ORD307418,2024-07-05,P003,Greenwich,2000,1200,1,2000,1200,800,CUST43818,36-50,Male,Gujarat,Rajkot,5,Returned,Color Mismatch,Flipkart
ORD307419,2024-07-05,P005,Elegance,4000,2400,1,4000,2400,1600,CUST42105,36-50,Male,Maharashtra,Nashik,3,Not Returned,,Myntra
ORD307420,2024-07-05,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST16640,50+,Male,Delhi,New Delhi,4,Not Returned,,Flipkart
ORD307421,2024-07-05,P004,clarity,3000,1800,1,3000,1800,1200,CUST88213,36-50,Male,Telangana,Hyderabad,4,Not Returned,,Flipkart
ORD307422,2024-07-05,P006,Zenith,5000,3000,1,5000,3000,2000,CUST77508,26-35,Female,Telangana,Khammam,4,Not Returned,,Own Website
ORD307423,2024-07-05,P002,Kinetic,1500,900,2,3000,1800,1200,CUST99692,50+,Male,Bihar,Bhagalpur,4,Not Returned,,Amazon
ORD307424,2024-07-05,P009,Imperial,9000,5400,1,9000,5400,3600,CUST42642,26-35,Male,Uttar Pradesh,Kanpur,4,Not Returned,,Flipkart
ORD307425,2024-07-05,P001,vector,1000,600,1,1000,600,400,CUST25563,36-50,Female,West Bengal,Siliguri,3,Not Returned,,Amazon
ORD307426,2024-07-05,P010,The Icon,12000,7200,1,12000,7200,4800,CUST42023,18-25,Female,Uttar Pradesh,Lucknow,4,Not Returned,,Amazon
ORD307427,2024-07-05,P006,Zenith,5000,3000,2,10000,6000,4000,CUST20811,36-50,Male,Maharashtra,Nashik,5,Not Returned,,Flipkart
ORD307428,2024-07-05,P005,Elegance,4000,2400,1,4000,2400,1600,CUST78601,26-35,Male,Tamil Nadu,Chennai,4,Not Returned,,Amazon
ORD307429,2024-07-05,P001,vector,1000,600,1,1000,600,400,CUST51725,36-50,Male,Uttar Pradesh,Lucknow,5,Not Returned,,Myntra
ORD307430,2024-07-05,P009,Imperial,9000,5400,1,9000,5400,3600,CUST82783,26-35,Male,Uttar Pradesh,Noida,1,Returned,Wrong Item,Amazon
ORD307431,2024-07-06,P005,Elegance,4000,2400,2,8000,4800,3200,CUST43965,26-35,Male,Uttar Pradesh,Agra,4,Not Returned,,Own Website
ORD307432,2024-07-06,P001,vector,1000,600,1,1000,600,400,CUST75699,36-50,Female,Karnataka,Mangalore,2,Not Returned,,Own Website
ORD307433,2024-07-06,P001,vector,1000,600,1,1000,600,400,CUST85147,26-35,Male,West Bengal,Howrah,5,Not Returned,,Own Website
ORD307434,2024-07-06,P009,Imperial,9000,5400,1,9000,5400,3600,CUST29671,18-25,Male,Karnataka,Mangalore,4,Not Returned,,Own Website
ORD307435,2024-07-06,P001,vector,1000,600,2,2000,1200,800,CUST34787,26-35,Female,Karnataka,Bengaluru,3,Not Returned,,Own Website
ORD307436,2024-07-06,P003,Greenwich,2000,1200,1,2000,1200,800,CUST97127,36-50,Male,Maharashtra,Nagpur,4,Not Returned,,Amazon
ORD307437,2024-07-06,P010,The Icon,12000,7200,1,12000,7200,4800,CUST18967,26-35,Male,Karnataka,Bengaluru,4,Not Returned,,Own Website
ORD307438,2024-07-06,P001,vector,1000,600,1,1000,600,400,CUST36667,26-35,Male,Kerala,Kozhikode,3,Not Returned,,Flipkart
ORD307439,2024-07-06,P010,The Icon,12000,7200,1,12000,7200,4800,CUST41348,36-50,Male,Andhra Pradesh,Guntur,4,Not Returned,,Flipkart
ORD307440,2024-07-06,P001,vector,1000,600,1,1000,600,400,CUST63885,50+,Female,Tamil Nadu,Tiruchirappalli,2,Returned,Item Doesn't Fit,Amazon
ORD307441,2024-07-06,P003,Greenwich,2000,1200,1,2000,1200,800,CUST68520,36-50,Female,Rajasthan,Jaipur,4,Not Returned,,Amazon
ORD307442,2024-07-06,P009,Imperial,9000,5400,1,9000,5400,3600,CUST59160,36-50,Male,Madhya Pradesh,Gwalior,4,Not Returned,,Amazon
ORD307443,2024-07-06,P009,Imperial,9000,5400,1,9000,5400,3600,CUST89588,18-25,Male,Andhra Pradesh,Kakinada,5,Not Returned,,Own Website
ORD307444,2024-07-06,P004,clarity,3000,1800,1,3000,1800,1200,CUST42818,36-50,Male,Uttar Pradesh,Noida,5,Not Returned,,Amazon
ORD307445,2024-07-06,P009,Imperial,9000,5400,1,9000,5400,3600,CUST86284,26-35,Male,Gujarat,Vadodara,5,Not Returned,,Own Website
ORD307446,2024-07-06,P002,Kinetic,1500,900,1,1500,900,600,CUST63008,18-25,Male,Odisha,Rourkela,5,Not Returned,,Flipkart
ORD307447,2024-07-06,P005,Elegance,4000,2400,1,4000,2400,1600,CUST67883,18-25,Female,West Bengal,Siliguri,3,Not Returned,,Amazon
ORD307448,2024-07-06,P009,Imperial,9000,5400,2,18000,10800,7200,CUST17034,36-50,Male,Tamil Nadu,Coimbatore,4,Not Returned,,Flipkart
ORD307449,2024-07-06,P005,Elegance,4000,2400,1,4000,2400,1600,CUST17675,26-35,Male,Maharashtra,Mumbai,5,Not Returned,,Own Website
ORD307450,2024-07-06,P002,Kinetic,1500,900,3,4500,2700,1800,CUST28081,18-25,Female,West Bengal,Asansol,4,Not Returned,,Amazon
ORD307451,2024-07-07,P010,The Icon,12000,7200,2,24000,14400,9600,CUST94405,26-35,Other,Delhi,Delhi,5,Not Returned,,Amazon
ORD307452,2024-07-07,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST28255,50+,Male,Gujarat,Ahmedabad,4,Not Returned,,Own Website
ORD307453,2024-07-07,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST22006,26-35,Male,Andhra Pradesh,Kakinada,4,Not Returned,,Flipkart
ORD307454,2024-07-07,P006,Zenith,5000,3000,1,5000,3000,2000,CUST29950,26-35,Female,Maharashtra,Thane,4,Not Returned,,Myntra
ORD307455,2024-07-07,P004,clarity,3000,1800,1,3000,1800,1200,CUST95539,26-35,Male,Delhi,New Delhi,1,Not Returned,,Flipkart
ORD307456,2024-07-07,P005,Elegance,4000,2400,1,4000,2400,1600,CUST77284,26-35,Male,Tamil Nadu,Coimbatore,4,Not Returned,,Amazon
ORD307457,2024-07-07,P003,Greenwich,2000,1200,1,2000,1200,800,CUST88179,26-35,Other,West Bengal,Siliguri,4,Not Returned,,Own Website
ORD307458,2024-07-07,P005,Elegance,4000,2400,1,4000,2400,1600,CUST10147,36-50,Male,Bihar,Bhagalpur,4,Not Returned,,Myntra
ORD307459,2024-07-07,P002,Kinetic,1500,900,1,1500,900,600,CUST61259,18-25,Male,Maharashtra,Pune,5,Not Returned,,Own Website
ORD307460,2024-07-07,P006,Zenith,5000,3000,1,5000,3000,2000,CUST14414,18-25,Female,Tamil Nadu,Coimbatore,4,Not Returned,,Flipkart
ORD307461,2024-07-07,P002,Kinetic,1500,900,1,1500,900,600,CUST55436,36-50,Male,Uttar Pradesh,Noida,4,Not Returned,,Flipkart
ORD307462,2024-07-07,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST75127,18-25,Female,Madhya Pradesh,Bhopal,4,Not Returned,,Own Website
ORD307463,2024-07-07,P003,Greenwich,2000,1200,1,2000,1200,800,CUST52567,26-35,Female,Telangana,Karimnagar,4,Not Returned,,Own Website
ORD307464,2024-07-07,P004,clarity,3000,1800,1,3000,1800,1200,CUST71285,36-50,Female,Maharashtra,Pune,3,Not Returned,,Own Website
ORD307465,2024-07-08,P003,Greenwich,2000,1200,1,2000,1200,800,CUST56990,18-25,Male,Maharashtra,Pune,4,Not Returned,,Amazon
ORD307466,2024-07-08,P001,vector,1000,600,1,1000,600,400,CUST63947,26-35,Male,Karnataka,Mysuru,4,Not Returned,,Amazon
ORD307467,2024-07-08,P006,Zenith,5000,3000,1,5000,3000,2000,CUST30941,36-50,Female,Rajasthan,Udaipur,5,Not Returned,,Flipkart
ORD307468,2024-07-08,P006,Zenith,5000,3000,1,5000,3000,2000,CUST55146,18-25,Female,Karnataka,Mysuru,4,Not Returned,,Amazon
ORD307469,2024-07-08,P001,vector,1000,600,1,1000,600,400,CUST12280,26-35,Male,Tamil Nadu,Tiruchirappalli,5,Not Returned,,Myntra
ORD307470,2024-07-08,P008,Tribute,7000,4200,1,7000,4200,2800,CUST21428,26-35,Male,Odisha,Rourkela,1,Returned,Defective,Myntra
ORD307471,2024-07-08,P005,Elegance,4000,2400,1,4000,2400,1600,CUST91232,18-25,Male,West Bengal,Howrah,3,Not Returned,,Myntra
ORD307472,2024-07-08,P009,Imperial,9000,5400,2,18000,10800,7200,CUST83402,36-50,Female,Madhya Pradesh,Bhopal,5,Not Returned,,Amazon
ORD307473,2024-07-08,P001,vector,1000,600,1,1000,600,400,CUST82307,26-35,Male,Haryana,Faridabad,5,Not Returned,,Myntra
ORD307474,2024-07-09,P006,Zenith,5000,3000,1,5000,3000,2000,CUST24048,36-50,Male,Tamil Nadu,Madurai,5,Not Returned,,Flipkart
ORD307475,2024-07-09,P002,Kinetic,1500,900,1,1500,900,600,CUST25229,26-35,Male,Maharashtra,Thane,4,Not Returned,,Amazon
ORD307476,2024-07-09,P002,Kinetic,1500,900,1,1500,900,600,CUST92358,50+,Male,Uttar Pradesh,Lucknow,2,Returned,Color Mismatch,Amazon
ORD307477,2024-07-09,P004,clarity,3000,1800,1,3000,1800,1200,CUST92778,18-25,Male,Delhi,New Delhi,2,Not Returned,,Amazon
ORD307478,2024-07-09,P003,Greenwich,2000,1200,1,2000,1200,800,CUST55344,18-25,Male,Bihar,Bhagalpur,5,Not Returned,,Amazon
ORD307479,2024-07-09,P008,Tribute,7000,4200,1,7000,4200,2800,CUST97236,36-50,Male,Tamil Nadu,Madurai,2,Returned,Defective,Flipkart
ORD307480,2024-07-09,P008,Tribute,7000,4200,1,7000,4200,2800,CUST14155,26-35,Male,Karnataka,Bengaluru,5,Returned,Color Mismatch,Myntra
ORD307481,2024-07-09,P006,Zenith,5000,3000,1,5000,3000,2000,CUST70902,26-35,Female,Tamil Nadu,Chennai,4,Not Returned,,Amazon
ORD307482,2024-07-09,P008,Tribute,7000,4200,1,7000,4200,2800,CUST38713,18-25,Male,Odisha,Cuttack,5,Not Returned,,Amazon
ORD307483,2024-07-09,P001,vector,1000,600,2,2000,1200,800,CUST44668,26-35,Male,Maharashtra,Mumbai,5,Not Returned,,Amazon
ORD307484,2024-07-09,P006,Zenith,5000,3000,1,5000,3000,2000,CUST63529,18-25,Female,West Bengal,Siliguri,4,Not Returned,,Myntra
ORD307485,2024-07-09,P005,Elegance,4000,2400,1,4000,2400,1600,CUST17049,26-35,Male,Andhra Pradesh,Vijayawada,4,Not Returned,,Own Website
ORD307486,2024-07-09,P004,clarity,3000,1800,1,3000,1800,1200,CUST26749,36-50,Female,Maharashtra,Mumbai,4,Not Returned,,Amazon
ORD307487,2024-07-10,P002,Kinetic,1500,900,1,1500,900,600,CUST41759,50+,Male,West Bengal,Asansol,5,Not Returned,,Amazon
ORD307488,2024-07-10,P003,Greenwich,2000,1200,3,6000,3600,2400,CUST21359,18-25,Female,Telangana,Nizamabad,5,Returned,Poor Quality,Amazon
ORD307489,2024-07-10,P009,Imperial,9000,5400,1,9000,5400,3600,CUST21761,26-35,Male,Tamil Nadu,Chennai,5,Not Returned,,Amazon
ORD307490,2024-07-10,P006,Zenith,5000,3000,1,5000,3000,2000,CUST26666,18-25,Female,Rajasthan,Jodhpur,2,Returned,Poor Quality,Myntra
ORD307491,2024-07-10,P008,Tribute,7000,4200,1,7000,4200,2800,CUST92201,26-35,Male,Karnataka,Belgaum,4,Not Returned,,Amazon
ORD307492,2024-07-10,P005,Elegance,4000,2400,1,4000,2400,1600,CUST18997,26-35,Female,Uttar Pradesh,Varanasi,4,Not Returned,,Amazon
ORD307493,2024-07-10,P006,Zenith,5000,3000,1,5000,3000,2000,CUST21740,18-25,Female,Gujarat,Vadodara,3,Not Returned,,Amazon
ORD307494,2024-07-10,P009,Imperial,9000,5400,1,9000,5400,3600,CUST13848,50+,Male,Delhi,New Delhi,5,Not Returned,,Amazon
ORD307495,2024-07-10,P005,Elegance,4000,2400,1,4000,2400,1600,CUST79776,36-50,Male,Karnataka,Mangalore,5,Not Returned,,Own Website
ORD307496,2024-07-10,P003,Greenwich,2000,1200,1,2000,1200,800,CUST11511,26-35,Male,Maharashtra,Nagpur,4,Not Returned,,Flipkart
ORD307497,2024-07-10,P004,clarity,3000,1800,1,3000,1800,1200,CUST66280,26-35,Male,Andhra Pradesh,Nellore,5,Not Returned,,Amazon
ORD307498,2024-07-10,P006,Zenith,5000,3000,1,5000,3000,2000,CUST52611,18-25,Male,Uttar Pradesh,Varanasi,5,Not Returned,,Flipkart
ORD307499,2024-07-10,P003,Greenwich,2000,1200,3,6000,3600,2400,CUST43888,26-35,Male,Karnataka,Mysuru,5,Not Returned,,Flipkart
ORD307500,2024-07-10,P007,Eclipse,6000,3600,2,12000,7200,4800,CUST60047,36-50,Male,Tamil Nadu,Madurai,4,Not Returned,,Flipkart
ORD307501,2024-07-10,P002,Kinetic,1500,900,2,3000,1800,1200,CUST50037,26-35,Male,Karnataka,Bengaluru,5,Not Returned,,Amazon
ORD307502,2024-07-10,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST28917,26-35,Male,Maharashtra,Pune,4,Not Returned,,Amazon
ORD307503,2024-07-11,P005,Elegance,4000,2400,3,12000,7200,4800,CUST64914,26-35,Male,Karnataka,Hubli,4,Not Returned,,Amazon
ORD307504,2024-07-11,P002,Kinetic,1500,900,1,1500,900,600,CUST93101,18-25,Other,Odisha,Cuttack,4,Not Returned,,Flipkart
ORD307505,2024-07-11,P002,Kinetic,1500,900,2,3000,1800,1200,CUST60176,26-35,Other,Uttar Pradesh,Agra,4,Not Returned,,Amazon
ORD307506,2024-07-11,P010,The Icon,12000,7200,1,12000,7200,4800,CUST24034,26-35,Female,Karnataka,Bengaluru,4,Not Returned,,Amazon
ORD307507,2024-07-11,P008,Tribute,7000,4200,2,14000,8400,5600,CUST53633,26-35,Male,Haryana,Gurgaon,4,Not Returned,,Flipkart
ORD307508,2024-07-11,P008,Tribute,7000,4200,1,7000,4200,2800,CUST10897,18-25,Male,Karnataka,Mysuru,4,Not Returned,,Amazon
ORD307509,2024-07-11,P002,Kinetic,1500,900,1,1500,900,600,CUST75433,26-35,Male,Tamil Nadu,Madurai,4,Not Returned,,Own Website
ORD307510,2024-07-11,P005,Elegance,4000,2400,1,4000,2400,1600,CUST50517,26-35,Male,Maharashtra,Pune,5,Not Returned,,Flipkart
ORD307511,2024-07-11,P004,clarity,3000,1800,1,3000,1800,1200,CUST29516,26-35,Male,Delhi,Delhi,4,Not Returned,,Flipkart
ORD307512,2024-07-12,P010,The Icon,12000,7200,1,12000,7200,4800,CUST55838,50+,Female,Bihar,Gaya,4,Returned,Item Doesn't Fit,Amazon
ORD307513,2024-07-12,P009,Imperial,9000,5400,1,9000,5400,3600,CUST20888,36-50,Female,Kerala,Thrissur,4,Not Returned,,Own Website
ORD307514,2024-07-12,P004,clarity,3000,1800,1,3000,1800,1200,CUST80091,50+,Female,Maharashtra,Nashik,2,Returned,Other,Amazon
ORD307515,2024-07-12,P005,Elegance,4000,2400,1,4000,2400,1600,CUST31388,18-25,Male,Maharashtra,Pune,4,Not Returned,,Amazon
ORD307516,2024-07-12,P005,Elegance,4000,2400,1,4000,2400,1600,CUST23311,18-25,Male,West Bengal,Durgapur,5,Not Returned,,Own Website
ORD307517,2024-07-12,P004,clarity,3000,1800,1,3000,1800,1200,CUST97579,26-35,Male,Delhi,Delhi,5,Returned,Poor Quality,Amazon
ORD307518,2024-07-12,P001,vector,1000,600,1,1000,600,400,CUST61673,26-35,Female,Gujarat,Surat,5,Not Returned,,Flipkart
ORD307519,2024-07-12,P003,Greenwich,2000,1200,1,2000,1200,800,CUST10497,36-50,Male,Punjab,Patiala,5,Not Returned,,Myntra
ORD307520,2024-07-12,P004,clarity,3000,1800,1,3000,1800,1200,CUST64828,26-35,Male,Haryana,Karnal,4,Not Returned,,Amazon
ORD307521,2024-07-12,P003,Greenwich,2000,1200,3,6000,3600,2400,CUST56017,26-35,Male,Andhra Pradesh,Nellore,5,Not Returned,,Flipkart
ORD307522,2024-07-12,P004,clarity,3000,1800,2,6000,3600,2400,CUST30007,36-50,Male,Kerala,Thrissur,4,Not Returned,,Amazon
ORD307523,2024-07-13,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST20038,36-50,Male,Tamil Nadu,Madurai,5,Returned,Poor Quality,Own Website
ORD307524,2024-07-13,P004,clarity,3000,1800,2,6000,3600,2400,CUST67924,36-50,Male,Karnataka,Belgaum,4,Not Returned,,Flipkart
ORD307525,2024-07-13,P004,clarity,3000,1800,2,6000,3600,2400,CUST81536,26-35,Male,Maharashtra,Nashik,3,Not Returned,,Amazon
ORD307526,2024-07-13,P008,Tribute,7000,4200,1,7000,4200,2800,CUST76930,18-25,Female,Telangana,Nizamabad,4,Not Returned,,Amazon
ORD307527,2024-07-13,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST91729,18-25,Male,Karnataka,Mangalore,4,Not Returned,,Own Website
ORD307528,2024-07-13,P002,Kinetic,1500,900,3,4500,2700,1800,CUST72037,18-25,Male,Telangana,Karimnagar,4,Not Returned,,Flipkart
ORD307529,2024-07-13,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST20553,26-35,Male,Uttar Pradesh,Varanasi,5,Not Returned,,Amazon
ORD307530,2024-07-13,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST85783,26-35,Male,Tamil Nadu,Coimbatore,4,Not Returned,,Amazon
ORD307531,2024-07-13,P008,Tribute,7000,4200,1,7000,4200,2800,CUST93769,26-35,Male,Telangana,Hyderabad,4,Not Returned,,Amazon
ORD307532,2024-07-13,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST57396,26-35,Male,Tamil Nadu,Coimbatore,3,Not Returned,,Amazon
ORD307533,2024-07-13,P004,clarity,3000,1800,1,3000,1800,1200,CUST14784,26-35,Male,Maharashtra,Mumbai,5,Not Returned,,Myntra
ORD307534,2024-07-13,P003,Greenwich,2000,1200,1,2000,1200,800,CUST24267,26-35,Female,Tamil Nadu,Tiruchirappalli,4,Not Returned,,Amazon
ORD307535,2024-07-13,P003,Greenwich,2000,1200,1,2000,1200,800,CUST84137,26-35,Male,Telangana,Khammam,1,Returned,Item Doesn't Fit,Flipkart
ORD307536,2024-07-13,P005,Elegance,4000,2400,1,4000,2400,1600,CUST49496,18-25,Male,Karnataka,Hubli,4,Not Returned,,Own Website
ORD307537,2024-07-13,P006,Zenith,5000,3000,1,5000,3000,2000,CUST26456,36-50,Male,West Bengal,Howrah,5,Not Returned,,Own Website
ORD307538,2024-07-14,P005,Elegance,4000,2400,1,4000,2400,1600,CUST51052,18-25,Male,Uttar Pradesh,Kanpur,4,Not Returned,,Myntra
ORD307539,2024-07-14,P004,clarity,3000,1800,2,6000,3600,2400,CUST37456,36-50,Male,Gujarat,Vadodara,5,Not Returned,,Amazon
ORD307540,2024-07-14,P005,Elegance,4000,2400,1,4000,2400,1600,CUST17031,36-50,Female,Maharashtra,Nagpur,4,Not Returned,,Flipkart
ORD307541,2024-07-14,P004,clarity,3000,1800,1,3000,1800,1200,CUST64955,18-25,Male,Gujarat,Vadodara,4,Not Returned,,Flipkart
ORD307542,2024-07-14,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST81786,50+,Female,Telangana,Nizamabad,5,Not Returned,,Amazon
ORD307543,2024-07-14,P003,Greenwich,2000,1200,1,2000,1200,800,CUST24478,36-50,Female,Delhi,New Delhi,4,Not Returned,,Amazon
ORD307544,2024-07-14,P002,Kinetic,1500,900,2,3000,1800,1200,CUST21387,50+,Male,Uttar Pradesh,Kanpur,4,Not Returned,,Amazon
ORD307545,2024-07-14,P005,Elegance,4000,2400,2,8000,4800,3200,CUST93518,36-50,Male,Gujarat,Vadodara,4,Not Returned,,Amazon
ORD307546,2024-07-14,P001,vector,1000,600,1,1000,600,400,CUST89246,36-50,Female,West Bengal,Durgapur,1,Returned,Color Mismatch,Amazon
ORD307547,2024-07-14,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST31446,26-35,Male,Uttar Pradesh,Agra,5,Not Returned,,Own Website
ORD307548,2024-07-14,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST43656,36-50,Male,Telangana,Karimnagar,4,Not Returned,,Flipkart
ORD307549,2024-07-14,P008,Tribute,7000,4200,1,7000,4200,2800,CUST32553,26-35,Male,Maharashtra,Thane,3,Not Returned,,Flipkart
ORD307550,2024-07-15,P010,The Icon,12000,7200,1,12000,7200,4800,CUST62385,18-25,Male,West Bengal,Kolkata,5,Not Returned,,Own Website
ORD307551,2024-07-15,P003,Greenwich,2000,1200,1,2000,1200,800,CUST47100,50+,Male,Uttar Pradesh,Agra,4,Not Returned,,Amazon
ORD307552,2024-07-15,P010,The Icon,12000,7200,1,12000,7200,4800,CUST26216,26-35,Female,Uttar Pradesh,Lucknow,5,Not Returned,,Flipkart
ORD307553,2024-07-15,P001,vector,1000,600,1,1000,600,400,CUST97894,26-35,Male,West Bengal,Kolkata,4,Not Returned,,Flipkart
ORD307554,2024-07-15,P001,vector,1000,600,1,1000,600,400,CUST74626,26-35,Other,Gujarat,Bhavnagar,4,Not Returned,,Flipkart
ORD307555,2024-07-15,P005,Elegance,4000,2400,1,4000,2400,1600,CUST82146,18-25,Female,Uttar Pradesh,Noida,4,Returned,Did Not Like,Flipkart
ORD307556,2024-07-15,P008,Tribute,7000,4200,1,7000,4200,2800,CUST79624,18-25,Male,Rajasthan,Jaipur,4,Not Returned,,Amazon
